,0,1,2,3,4
0,0.0,0.0,0.0,1.23046875,0.0
1,0.1,0.0,0.0,1.201171875,0.0
2,0.2,0.0,0.0,1.11328125,0.0
3,0.30000000000000004,0.0,0.0,1.07421875,0.0
4,0.4,0.0,0.0,1.0546875,0.0
5,0.5,0.0,0.0,1.044921875,0.0
6,0.6000000000000001,0.0,0.0,1.0302734375,0.0
7,0.7000000000000001,0.0,0.0,1.025390625,0.0
8,0.8,0.0,0.0,1.025390625,0.0
9,0.9,0.0,0.0,1.0205078125,0.0
10,1.0,0.0,0.0,1.0205078125,0.0
11,1.1,0.0,0.0,1.0302734375,0.0
12,1.2000000000000002,0.0,0.0,1.025390625,0.0
13,1.3,0.0,0.0,1.025390625,0.0
14,1.4000000000000001,0.0,0.0,1.025390625,0.0
15,1.5,0.0,0.0,1.025390625,0.0
16,1.6,0.0,0.0,1.025390625,0.0
17,1.7000000000000002,0.0,0.0,1.025390625,0.0
18,1.8,0.0,0.0,1.025390625,0.0
19,1.9000000000000001,0.0,0.0,1.025390625,0.0
20,2.0,0.0,0.0,1.025390625,0.0
21,2.1,0.0,0.0,1.0205078125,0.0
22,2.2,0.0,0.0,1.0205078125,0.0
23,2.3000000000000003,0.0,0.0,1.0205078125,0.0
24,2.4000000000000004,0.0,0.0,1.0205078125,0.0
25,2.5,0.0,0.0,1.025390625,0.0
26,2.6,0.0,0.0,1.025390625,0.0
27,2.7,0.0,0.0,1.025390625,0.0
28,2.8000000000000003,0.0,0.0,1.0205078125,0.0
29,2.9000000000000004,0.0,0.0,1.0205078125,0.0
30,3.0,0.0,0.0,1.0205078125,0.0
31,3.1,0.0,0.0,1.0205078125,0.0
32,3.2,0.0,0.0,1.0205078125,0.0
33,3.3000000000000003,0.0,0.0,1.0205078125,0.0
34,3.4000000000000004,0.0,0.0,1.0205078125,0.0
35,3.5,0.0,0.0,1.0205078125,0.0
36,3.6,0.0,0.0,1.0205078125,0.0
37,3.7,0.0,0.0,1.0205078125,0.0
38,3.8000000000000003,0.0,0.0,1.0205078125,0.0
39,3.9000000000000004,0.0,0.0,1.0205078125,0.0
40,4.0,0.0,0.0,1.0205078125,0.0
41,4.1000000000000005,0.0,0.0,1.0205078125,0.0
42,4.2,0.0,0.0,1.0205078125,0.0
43,4.3,0.0,0.0,1.0205078125,0.0
44,4.4,0.0,0.0,1.0205078125,0.0
45,4.5,0.0,0.0,1.0205078125,0.0
46,4.6000000000000005,0.0,0.0,1.015625,0.0
47,4.7,0.0,0.0,1.015625,0.0
48,4.800000000000001,0.0,0.0,1.0205078125,0.0
49,4.9,0.0,0.0,1.0205078125,0.0
50,5.0,0.0,0.0,1.0205078125,0.0
51,5.1000000000000005,0.0,0.0,1.0205078125,0.0
52,5.2,0.0,0.0,1.015625,0.0
53,5.300000000000001,0.0,0.0,1.015625,0.0
54,5.4,0.0,0.0,1.0205078125,0.0
55,5.5,0.0,0.0,1.015625,0.0
56,5.6000000000000005,0.0,0.0,1.0205078125,0.0
