,0,1,2,3,4
0,0.0,3.0,0.0,0.0,0.0
1,0.1,3.0,0.0,0.0,0.0
2,0.2,3.0,0.5419921875,0.244140625,0.0
3,0.30000000000000004,3.0,1.69921875,0.76171875,0.0
4,0.4,3.0,2.5439453125,1.240234375,0.0
5,0.5,3.0,3.056640625,1.6064453125,0.0
6,0.6000000000000001,3.0,3.388671875,1.8798828125,0.0
7,0.7000000000000001,3.0,3.5986328125,2.0751953125,0.0
8,0.8,3.0,3.759765625,2.2265625,0.0
9,0.9,3.0,3.876953125,2.333984375,0.0
10,1.0,3.0,3.955078125,2.4169921875,0.0
11,1.1,3.0,4.0185546875,2.48046875,0.0
12,1.2000000000000002,3.0,4.0576171875,2.5244140625,0.0
13,1.3,3.0,4.091796875,2.55859375,0.0
14,1.4000000000000001,3.0,4.12109375,2.587890625,0.0
15,1.5,3.0,4.140625,2.607421875,0.0
16,1.6,3.0,4.1552734375,2.626953125,0.0
17,1.7000000000000002,3.0,4.1650390625,2.63671875,0.0
18,1.8,3.0,4.1748046875,2.646484375,0.0
19,1.9000000000000001,3.0,4.1796875,2.65625,0.0
20,2.0,3.0,4.1845703125,2.6611328125,0.0
21,2.1,3.0,4.189453125,2.666015625,0.0
22,2.2,3.0,4.189453125,2.666015625,0.0
23,2.3000000000000003,3.0,4.1943359375,2.6708984375,0.0
24,2.4000000000000004,3.0,4.19921875,2.6708984375,0.0
25,2.5,3.0,4.19921875,2.67578125,0.0
26,2.6,3.0,4.19921875,2.6806640625,0.0
27,2.7,3.0,4.19921875,2.6806640625,0.0
28,2.8000000000000003,3.0,4.2041015625,2.6806640625,0.0
29,2.9000000000000004,3.0,4.2041015625,2.6806640625,0.0
30,3.0,3.0,4.2041015625,2.6806640625,0.0
31,3.1,3.0,4.2041015625,2.6806640625,0.0
32,3.2,3.0,4.2041015625,2.685546875,0.0
33,3.3000000000000003,3.0,4.2041015625,2.685546875,0.0
34,3.4000000000000004,3.0,4.2041015625,2.685546875,0.0
35,3.5,3.0,4.2041015625,2.685546875,0.0
